"name","label","typeName","alias","country","dataset","dictionary","entity","theme_hits"
"FINVHOM","Filhos nascidos vivos (homens)","integer","V6631","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
"FINVMUL","Filhas nascidas vivas (mulheres)","integer","V6632","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;sexo;entidad"
"FINVTOT","Filhos nascidos vivos (total)","integer","V6633","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
"TEMFIVI","Tem filhos vivos","integer","V0664","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
"FIVIHOM","Filhos vivos (homens)","integer","V6641","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
"FIVIMUL","Filhas vivas (mulheres)","integer","V6642","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;sexo;entidad"
"FIVITOT","Filhos vivos (total)","integer","V6643","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
"FIVISEXO","Sexo do último filho nascido vivo","integer","V0665","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;sexo;entidad"
"FIVIID","Idade do último filho nascido vivo","integer","V6660","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;edad;entidad"
"FIULT","Existência de filho tido nascido vivo no último ano","integer","V6664","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
"FIULTVIVO","Este filho estava vivo","integer","V0667","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
"FALESABE","Sabe mês e ano que este filho faleceu","integer","V0668","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"FALEMES","Mês que este filho faleceu","integer","V6681","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"FALEANO","Ano que este filho faleceu","integer","V6682","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"MORTOS","Teve filhos nascidos mortos","integer","V0669","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"MORTHOM","Filhos nascidos mortos (homens)","integer","V6691","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"MORTMUL","Filhas nascidas mortas (mulheres)","integer","V6692","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","sexo;entidad"
"MORTTOT","Filhos nascidos mortos (total)","integer","V6693","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"FILHOST","Filhos tidos total (nascidos vivos e nascidos mortos)","integer","V6800","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
"INFORMA","Quem prestou informações","integer","V0670","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"INFORDEM","Nº de ordem do informante (outro morador)","integer","V0671","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"CONDATIV","Condição de atividade","integer","V6900","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;entidad"
"CONDOCUP","Condição de ocupação","integer","V6910","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"SITOCUP","Situação de ocupação","integer","V6920","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"POSOCUP","Posição na ocupação e categoria do emprego","integer","V6930","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"CATEMP","Subgrupo e categoria do emprego","integer","V6940","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;entidad"
"RELIGIAO","Religiao","integer","V6121","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"MAEVIVA","Tem mãe viva","integer","V0604","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
"NUMMAE","Número de ordem da mãe da pessoa","integer","V0605","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"V5020","Número da família","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"V5060","Número de pessoas na família","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"V5070","Rendimento familiar per capita em julho de 2010","real","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"V5080","Rendimento familiar per capita em nº de salários mínimos em julho de 2010","real","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"OCUP2000","Qual era a ocupação que exercia no trabalho que tinha? - código 2000","integer","V6462","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"ATIV2000","Qual era a atividade principal do empreendimento em que tinha esse trabalho? - código 2000","integer","V6472","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;geografia;entidad"
"PREVPRI","Condição de contribuição para instituto de previdência oficial no trabalho principal","integer","V5110","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"PREVQQ","Condição de contribuição para instituto de previdência oficial em qualquer trabalho","integer","V5120","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"PPESO","Peso Amostral","real","V0010","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","ponderador;entidad"
"UFNASCA","UF de Nascimento - 2 dígitos","integer","V6222A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"PAISNASCA","País estrangeiro de nascimento - 3 dígitos","integer","V6224A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"UFANTA","UF de residência anterior - 2 dígitos","integer","V6252A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"PAISANTA","País estrangeiro de residência anterior - 3 dígitos","integer","V6256A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"UFRESIDA","UF de residência em 31 de julho de 2005 - 2 dígitos","integer","V6262A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"PAISRESIDA","País de residência em 31 de julho de 2005 - 3 dígitos","integer","V6266A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"CURSOGRADS","Curso Superior de Graduação - Subgrupo","integer","V6352S","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;edad;entidad"
"CURSOGRADG","Curso Superior de Graduação - Grupo","integer","V6352G","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;edad;entidad"
"CURSOMESTS","Curso de Mestrado - Subgrupo","integer","V6354S","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;edad;entidad"
"CURSOMESTG","Curso de Mestrado - Grupo","integer","V6354G","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;edad;entidad"
"CURSODOUTS","Curso de Doutorado - Subgrupo","integer","V6356S","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;edad;entidad"
"CURSODOUTG","Curso de Doutorado - Grupo","integer","V6356G","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;edad;entidad"
"UFFREQA","UF que frequentava escola (ou creche) - 2 dígitos","integer","V6362A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;geografia;entidad"
"PAISFREQA","País estrangeiro que frequentava escola (ou creche) - 3 dígitos","integer","V6366A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"UFTRABA","UF que trabalhava - 2 dígitos","integer","V6602A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"PAISTRABA","País estrangeiro que trabalhava - 3 dígitos","integer","V6606A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RELIGIAOG","Religião ou culto - grupo","integer","V6121A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;entidad"
"RENDSM","Rendimento no trabalho principal em salários mínimos","integer","V6514","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RENDOUTS","Rendimento nos demais trabalhos em salários mínimos","real","V6524","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RENDTOTTS","Rendimento em todos os trabalhos em salários mínimos","real","V6526","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RENDTOTSM","Rendimento mensal total em salários mínimos","real","V6528","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"EMSEXO","Sexo do emigrante","integer","V0303","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","EMIGRA","sexo"
"MOSEXO","Sexo","integer","V0704","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MORT","sexo"
"MOIDANO","Idade ao falecer, em anos","integer","V7051","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MORT","edad"
"MOIDMES","Idade ao falecer, em meses","integer","V7052","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MORT","edad"
